object_id,mean_flux,std_flux,min_flux,max_flux,mean_flux_err,num_points,duration
Druadan_lorn_morgul,0.6847118965734266,0.8231941777768451,-4.059111,2.62292901,0.528279472937063,143,1597.4031000000032
Eluwaith_lain_curunir,0.2903344102097902,0.9705196755589075,-2.10841201,4.39655863,0.4643073218181818,143,2115.2701000000015
Eru_saelor_tegilbor,0.44412833375690614,1.2055340540030133,-3.4835559,5.01818184,0.4463901567403315,181,2578.6492
Mithrim_merilin_gwachaedir,0.36153980614035086,1.058977542773236,-2.16383275,5.16017792,0.4428448472807018,114,1606.3650999999954
Rochirrim_pent_gil,0.3259695369784173,1.2050601928522677,-2.34492166,4.72355728,0.5005055538129497,139,2410.1652999999933
Sindarin_rusc_glamog,0.3115044731034483,1.3102337167711946,-3.23310148,9.29463426,0.43877115873563216,174,2021.3093999999983
acharn_nost_mil,0.4194704040625,1.0689722355310427,-1.44946594,4.65800472,0.544964615390625,128,2555.777900000001
acharn_uir_bregedur,0.37302902620879125,1.167573329403124,-1.17254753,6.20912501,0.40538864587912093,182,2236.510399999999
adab_Gonhir_gwanur,0.17760634808823528,0.9570242450564234,-2.95453002,4.19345962,0.5119795219117647,136,2359.0878999999986
adar_inias_hand,0.40186136866666666,0.7709076247520481,-1.58811419,2.57655516,0.40129435706666666,150,2002.725400000003
aerlinn_raef_nimbrethil,0.08124573717032967,0.6718874108836993,-4.33246111,5.1752578,0.4241816602470265,1092,2346.203099999999
aes_perian_fae,0.8239656999415205,1.0321324355033932,-1.60270439,3.58805422,0.4656307703508772,171,2594.823200000006
aes_rhovan_erchion,0.4233255168918919,0.9113616745286753,-1.37237551,6.32774637,0.4114045622297297,148,2223.354100000004
ah_fervain_Ennor,1.2431199075510204,1.253159029164168,-1.42561093,5.55140947,0.6087133470068027,147,2910.1444000000047
ah_mir_Mithrim,0.4436340496774194,0.7340363584451466,-1.0848131,5.14268482,0.47992771632258063,155,2527.607799999998
amarth_ai_Gonhir,0.2395553991017964,0.8311667725045784,-3.33642843,3.33851369,0.4330752878443113,167,2157.4277999999977
amarth_heledir_gil,0.5399690185714285,0.8784116843853059,-2.0975115,3.82779596,0.43658853571428574,126,2622.791299999997
amath_celon_agarwaen,0.19948910973214287,0.7806133811786601,-1.78844683,4.27029458,0.46502198178571424,112,2337.208099999996
anann_rom_anwar,0.55601446875,0.825655976069824,-3.04745017,3.18206954,0.46351398141304345,184,2621.4356999999945
angos_tamin_haust,-0.08554641513043479,1.100061008372913,-3.00565957,2.99429692,0.49938453573913044,115,1844.5656000000017
ank_fast_luithien,0.36937753768786125,1.9083823772737902,-4.54684892,10.49932828,0.5692105980346821,173,2463.401899999997
ank_glandagol_law,1.8690381478082192,6.04564799668512,-11.27475241,20.49909904,0.386264239109589,146,2328.316200000001
anwar_gas_gaw,0.05848252732142857,0.8960140844113365,-2.57765662,2.75771298,0.41061652508928576,112,1952.7125000000015
aphadrim_lain_minai,-0.6357508132608696,2.697594013002509,-8.63052789,6.26120903,0.45456837298913044,184,3069.036899999999
aran_aear_muinthel,0.67077373025,0.7663076023959009,-1.01622616,2.72993648,0.3662564506666667,120,2711.0371000000014
aras_Elrim_Gwathuirim,0.21831549209150325,0.7581344090505187,-2.4978071,3.9885839,0.4281182722222222,153,2861.890800000001
badhor_firiel_tinnu,0.34020948591715977,1.3589593500649084,-3.95886924,8.57058094,0.4605497678698225,169,1794.1911000000036
bain_gobennas_minas,0.17386767472527473,0.6553207468750917,-3.07942313,2.82862138,0.39648934703296707,182,2754.447199999995
cabor_paich_galad,0.5135567060416667,0.5689073474980452,-0.95375201,2.24277151,0.3714527928125,96,1578.8562999999995
calad_laug_erchion,0.2452311468789809,0.8378318065473931,-2.29420118,2.87062652,0.43179850038216555,157,2251.4756999999954
callon_thangail_aerlinn,0.5253656190532545,1.9103115288946522,-3.13544385,10.44751951,0.49160697775147927,169,2242.101499999997
certh_adel_imlad,0.15337679959064326,0.7964049189885939,-3.57590984,2.57275811,0.4233802729824561,171,1958.4608000000007
certh_curunir_luith,1.4654017715053764,1.3395863715098115,-1.69295639,4.67628101,0.44847887016129034,186,2318.5939
cirdan_luith_maethor,0.34380571634285717,1.6268763557374903,-1.74755383,9.76955206,0.4152183998314607,175,2224.579899999997
cirion_cair_echad,0.0025536775308641958,0.682326167028315,-2.16418989,2.14512224,0.384718387654321,162,3078.3194000000003
