object_id,mean_flux,std_flux,min_flux,max_flux,mean_flux_err,num_points,duration
Ennor_imloth_morgul,0.3579890980412371,0.8054382599389499,-1.38101317,3.05672385,0.4107957160824742,97,1323.1561999999976
Gonhir_fast_romru,0.4482905723287672,1.2199563123412216,-2.78900141,5.92423123,0.49359876979452055,146,2137.5190000000002
Gwathuirim_drego_lebdas,0.2570081118243243,1.3123113001728015,-4.48918507,4.5399399,0.5731900986486487,148,2688.910100000001
Rochirrim_aiglos_achas,0.07326834361445785,0.8262232147683091,-2.29677878,3.35524911,0.46034152054216865,166,2550.7337000000043
Rochirrim_araf_nimp,0.43544338811188815,1.1454002134334436,-2.73242313,4.74984837,0.48467912479166664,143,2160.4964000000036
Rochirrim_nost_aes,0.6991050873717949,1.3139673972058297,-1.67844769,6.24655937,0.4382772122435898,156,2906.4487999999983
Sindarin_gwachaedir_lachenn,0.3325519694736842,1.1995326959487347,-2.12648832,6.06309716,0.4150537038596491,114,1786.0547000000006
ablad_vin_faen,0.5383021257046979,1.1476681395877237,-1.9732224,5.05124854,0.3568876810067114,149,1971.1785000000018
adab_faun_aith,0.2730596205732484,1.026696184844151,-3.56995646,4.83929491,0.5761569908280254,157,1997.2188000000024
adab_peredhel_hend,0.4475931285714286,1.5164389381059848,-4.21931421,5.73342769,0.5273554329411765,119,2034.762499999997
adan_fern_nothrim,0.36269565793388425,0.680191960428849,-1.65947149,2.92469947,0.42377356008264466,121,2663.542800000003
adan_galad_alagos,0.6640436802597403,0.9128353383845855,-1.41493604,6.5628284,0.4379199685714285,154,2756.903299999998
adel_pethron_imrad,0.33441790342105265,1.1361625229070966,-3.19000426,5.464761,0.42528141589473684,190,2308.3951000000015
aeglir_certh_bregedur,0.6676866425773196,1.5397984544147398,-2.06390411,6.00329189,0.40353054247422676,97,1686.4092999999993
aeruil_corch_min,0.33212545672839505,0.8755694260002248,-1.53240966,3.69051484,0.4320211591358025,162,2107.3385000000053
agar_badhor_agarwaen,0.30951537298850573,0.9671403454489091,-2.49394689,4.63866733,0.4327694444252873,174,1854.4792000000016
agar_graw_pethron,0.3882207947368421,1.3299422741465812,-1.44385952,5.37692316,0.40838975710526315,114,2111.7281000000003
agar_neledh_imrath,0.424136225165563,1.4148946113460243,-4.20203633,7.32160745,0.4713669013245033,151,2189.0296000000017
agor_certh_heron,0.15080294510204084,0.9797391144329176,-4.6209149,3.51241294,0.4619472577551021,147,2803.091699999997
ai_lorn_Mirion,1.2998139477142856,0.9120475158084205,-0.74246843,3.38272022,0.44880488557142856,70,1499.181700000001
alagos_honeg_bragol,0.7967467042105263,0.567256361086753,-0.32929123,2.79810937,0.37349445715789475,95,1611.452400000002
amath_ulug_Eru,0.5313646572499999,1.0179701869412778,-1.93527665,4.07024109,0.4875579785,120,2611.055999999997
amlug_ithron_Ennor,0.4693641368322981,1.4254302865290451,-4.34419362,6.44653663,0.5206871060869566,161,2137.1578999999983
ank_gwaun_haradrim,0.27657016906040266,1.0921841342582796,-2.99873098,5.7053192,0.4615827324832215,149,2471.3836999999985
balrog_minas_galvorn,0.06280236295959596,0.7451515457681136,-5.08439443,4.77163002,0.4417662608282828,990,2481.6623000000036
barad_amath_salph,-0.4927158703825137,1.5221680568088864,-3.74197666,6.15054821,0.40777197852459013,183,2530.3373999999967
bragol_galvorn_gwend,1.0636280248275862,1.0797250225602826,-1.78859143,5.04089417,0.5656340277011495,174,3460.5014999999985
braig_adar_laer,0.2769932084659091,1.3782080845273217,-3.45300491,6.10577977,0.6090753524431819,176,2163.9409000000014
bronwe_imloth_ithildin,0.3483273052201258,0.9052431404401152,-2.66803338,2.71945517,0.47571145062893083,159,2554.192900000002
cae_draug_ryn,1.480563465939394,1.6435685941359761,-3.71872886,6.85815262,0.42363386672727277,165,2159.3847000000023
cair_muinthel_firiel,0.42788431085470086,0.7379139472319438,-2.27621155,2.33473261,0.36696156256410256,117,2287.7488999999987
celair_ang_uan,0.35261740005780345,1.1560618924677668,-3.13706808,4.31493408,0.5170564169942197,173,2136.5803000000014
celair_ank_alph,0.7656774076363636,0.5966938344109778,-0.82520865,3.96749256,0.4641337577272727,110,1942.1465000000026
celair_gwael_in,13.61530751231788,8.350587307277934,-0.23448153,43.73654345,0.39505384589403975,151,1903.6779000000024
