object_id,mean_flux,std_flux,min_flux,max_flux,mean_flux_err,num_points,duration
Druadan_galadhrim_narthan,0.5315518321590909,1.5902925970611623,-2.803044,8.42172188,0.38444800056818185,88,1323.902900000001
Ithil_uan_hub,0.31966176984210526,1.1848675556392245,-4.75682654,3.42549096,0.5172982362105263,190,2414.506199999996
Mithrim_lam_anann,2.1955492416312055,6.938360290231858,-3.09628696,36.17912586,0.4260466743262411,141,1615.1382999999987
Rochirrim_gwael_muinthel,0.6740478654945055,1.1043237315326735,-2.53570377,2.87893728,0.47086519835164836,91,1582.6447000000044
achad_gwaloth_pilin,0.3851782594117647,0.968311248024305,-1.09622303,3.25441416,0.46849652225490196,102,1366.6865000000034
achas_grond_pilin,0.5180275830864197,1.0086189199653095,-3.44663621,3.39474017,0.42486608962962963,162,2699.5002999999997
achas_saer_hand,0.7556602042105263,1.4328433425950415,-1.99641777,4.53149873,0.4822537958947368,95,1573.252999999997
adab_magol_cyron,0.2230629009230769,0.8431711010858807,-1.74050293,4.1909264,0.39728593825641023,195,2353.251799999998
adar_ang_eredh,0.17470779888888888,0.6612093916192001,-1.69419145,1.95652552,0.37463117,162,3113.0462000000043
aderthad_cirdan_Eluwaith,0.766259966329114,2.7963328879640756,-2.8390116,19.70815588,0.5549266567721519,158,1995.671500000004
aerlinn_aduial_aear,-0.007771445500000005,0.9050400822703697,-2.00565426,3.1803686,0.4249539335,180,2190.2883999999976
aerlinn_gwarth_thor,0.2923153994814815,1.2408486341473004,-4.10476898,5.33432414,0.4453567397037037,135,1945.490899999997
aeruil_rust_harad,0.517103221420765,1.4137277162425033,-4.48641573,6.02543864,0.5295489324043716,183,1998.9740999999995
aes_eglan_glae,0.8621316451336898,0.7326931304868086,-2.47779122,4.14204911,0.48489688919786095,187,2304.714399999997
agarwaen_Elrim_muinthel,0.45976846499999996,0.83622935849008,-1.42267648,2.86999367,0.4908966091964286,112,2220.5313000000024
agarwaen_cund_rhosc,0.332681298560606,1.0656196901406658,-2.22247401,4.37535998,0.46197273606060607,132,2349.0709999999963
agarwaen_meldir_forodrim,0.9400537934715026,2.6235284511811323,-4.4680424,6.53876293,0.4488967296891192,193,1984.9517999999953
aglareb_gwarth_gli,0.7689806943396226,1.7797161176739782,-1.46460772,7.57486976,0.4363202,106,1412.5449999999983
aglareb_uan_midh,0.6536332208152175,2.395266466745317,-1.81664047,19.96757409,0.5115108588648648,184,1872.214700000004
ah_eredh_annon,0.3039889563235294,1.3906779666658051,-4.2919428,7.63601821,0.495303981617647,136,1852.8502000000008
ah_ryn_gellui,-0.017162050265486724,1.2755464061088269,-3.65583174,2.27097039,0.4911348574336283,113,1956.0962
ai_cirdan_uir,0.3016894528275862,1.0629000930023094,-1.82840927,5.38841863,0.3834747219310345,145,1875.6720999999961
alae_lost_hu,0.21007076558659218,0.9391835041324423,-2.20592359,4.36235388,0.3945197369832402,179,2934.0283999999956
amath_cabor_minas,0.09215091276595744,0.5380561692176568,-1.84394966,1.89941405,0.4386630114361702,188,2627.8998000000065
angos_annon_aegas,-0.9969924097282609,2.231106967029607,-9.72598938,5.70258892,0.4415629907608696,184,2978.1129
angos_hadhod_haudh,0.48505161714285716,1.1483453044094523,-2.37065301,4.30274989,0.5046171075510204,147,2225.711899999995
angos_hast_hud,0.4646912569512195,1.1065517419632975,-1.48427667,2.72032911,0.37594667341463417,82,1386.9079999999958
araf_cabed_raef,0.294933406125,0.6803965586425129,-2.26528061,1.76570806,0.38428961693749997,160,2336.0011000000013
aras_gilgalad_tann,-0.265747162051282,1.3240079729841114,-3.90959074,3.35373946,0.41383139771794875,390,1939.1479999999938
bellas_tachol_hand,0.7032416018181818,0.685233933412938,-1.72069776,2.75628612,0.4134076372727273,77,1449.4812999999995
bronwe_gath_tavor,0.3496148477848101,0.8687073081404485,-1.53630978,3.43227667,0.4033246785443038,158,2659.969799999999
bronwe_manadh_firiel,0.7619644853038675,1.720764255949963,-2.12919267,7.67304738,0.40338198132596687,181,2718.4709000000003
cabor_duin_magor,0.35703543579234975,1.2047238013269033,-3.16608641,5.4811903,0.4379352696216216,183,2399.3015000000014
cabor_saelor_law,4.492289916623377,12.177623339996755,-1.96786699,75.30130369,0.420491968961039,154,1916.1005000000005
callon_agar_gwilwileth,0.6475446563076923,1.1381938056801435,-2.9433807,5.97641274,0.5567125725384616,130,2667.9783000000025
caras_amlug_neledh,0.1828142873015873,0.8746492348450066,-3.64791826,3.51265139,0.3943336192063492,189,2213.9853000000003
celair_daen_saew,0.548377068121547,1.8284445263342468,-2.42650943,11.18015923,0.521576855801105,181,1924.3294999999998
celair_salab_iar,0.2996480336708861,1.17701201342622,-2.66466653,6.46452566,0.466223597721519,158,1899.7596000000049
celeb_adar_aras,0.9996183870400001,3.165564427757302,-4.50716133,6.86896083,0.38357580080000003,125,1220.482799999998
celeb_heleg_archam,0.2800073347727272,1.2978605224310473,-3.11760061,5.53418209,0.5337637550000001,132,1882.1212000000014
celon_ist_agor,0.2598519310218978,0.9754825382255241,-2.8411019,3.03340513,0.41675796437956203,137,2958.9375
certh_galas_aphadrim,0.955265622875817,0.7349475693152415,-0.77306714,6.25502866,0.46095645392156864,153,2228.364499999996
cirdan_aerlinn_Eru,1.0500092487943262,1.5008762089363736,-2.48145413,4.58522202,0.38865168921985815,141,2303.8130999999994
cirdan_tang_nidh,0.6070880756140351,2.223512591573246,-2.89341347,20.45576428,0.5041339783333333,114,2291.8179999999993
cirion_gond_amon,-0.38287258894409937,1.2507019148373584,-3.67230734,3.3964392,0.4337918822981367,161,2692.9374000000025
cyron_mithril_barad,0.4275349297945205,1.0672788118021603,-2.57666818,4.35645575,0.5471191540410959,146,2339.3285000000033
dagnir_achad_lebed,0.6026727311904762,0.8254525812154068,-3.67928211,4.14584884,0.4344820468253968,126,1812.3571999999986
dirnaith_mithren_aeglir,0.5289635936094674,1.8832267257805961,-2.41212556,12.01830938,0.4334713652662722,169,2053.123799999994
echad_alph_lagor,0.13663002959016396,2.6191526581388658,-7.23655989,8.76073959,0.5256708470491803,122,2006.9195000000036
edlothiad_melethril_braig,-0.48741031490683234,0.9850529081556476,-3.51747903,2.53969811,0.44357021260869567,161,2338.6537000000026
emel_galad_magor,1.3948711825531914,1.5493171041666571,-1.36867111,5.31537728,0.45117652397163116,141,2226.0422000000035
ennorath_curunir_eryn,0.29577110058201056,1.3920939917580302,-2.9767642,8.71401526,0.538771648095238,189,2289.2044000000024
eredh_saig_dunedhel,0.5286271433093525,1.2793761250380338,-2.47263735,11.22376501,0.45766160223021585,139,1932.4170999999988
eryn_archam_fern,0.31784690283783784,1.0800522758182098,-2.68415368,4.62074443,0.46001730405405405,148,1908.6708999999973
fae_lagor_gond,0.593474938358209,0.6552247995880732,-0.89374762,2.17697346,0.42385268477611937,67,1110.8954999999987
fae_malad_gwend,0.9010615119780219,1.2473812088702811,-2.17912593,4.02591894,0.4378401382417582,91,2826.7109000000055
fang_lain_acharn,1.743754323,1.8347000141109806,-0.90063833,6.41190302,0.47015911266666666,30,2248.370999999999
fern_certh_pennas,0.5627546448148147,1.6003490389867965,-3.73781074,4.87326009,0.5367038819753086,81,856.9217999999964
fuin_ang_panas,0.3722822571621622,0.7342203071544338,-1.8901054,2.94577213,0.4461870989189189,148,2752.0867999999973
fuin_sogannen_alagos,0.3980371413186813,1.2922149385663073,-2.52459057,6.15402562,0.4478586108791209,182,2352.5603000000046
gador_maethor_iphant,0.4539158607692308,0.7106517665725403,-1.48445277,3.50113855,0.40662460566433567,143,2259.724900000001
galadh_mirdan_cuil,0.5096976318399999,1.595229365457155,-2.96208677,7.79555295,0.4797060603937008,125,2151.7715000000026
galas_pent_haudh,0.20159954932584268,1.4017047702734131,-2.23689449,3.72632232,0.37390846280898876,89,1229.7391999999963
galenas_ablad_bregedur,0.7047470137349398,0.9174101039962773,-2.79439458,3.75551564,0.5940610485542168,166,2240.1201
galvorn_ogol_aras,0.5497393169780219,1.3753684499638146,-2.92603428,4.45574802,0.5141812006043955,182,3108.8798000000024
gas_Eru_hud,0.7451090486577181,2.4567711642094374,-3.93993902,15.94338006,0.5191905261744967,149,1770.343200000003
gil_neledh_ris,1.312395080483871,1.4275538634183949,-1.72469059,5.83559407,0.5789810925806451,62,923.8465999999971
glamor_minuial_adel,0.40258197189349115,1.5315034054337893,-3.51201492,6.86284562,0.5431838492397661,169,2170.3256000000038
glaur_daen_magor,0.20450356928104577,0.912913035482451,-2.21692924,5.07129021,0.4823021703267974,153,3365.536500000002
glaur_raug_rom,1.235840318373494,1.5769640266453238,-1.73209232,7.40387078,0.47601884873493977,166,3323.4677999999985
gli_naer_bronwe,0.396088350972973,1.1098506027793422,-2.90029954,5.45741365,0.432796504054054,185,2333.5260999999955
