object_id,mean_flux,std_flux,min_flux,max_flux,mean_flux_err,num_points,duration
Dornhoth_fervain_onodrim,0.9284827061538462,4.803444635408017,-2.75628465,25.04734337,0.512436326,65,1254.2718999999997
Dornhoth_galadh_ylf,0.38862155808383236,1.371480859065024,-1.74708161,11.37549944,0.5308325878443114,167,2362.1559999999954
Elrim_melethril_thul,1.6913472105714284,2.6409384093815387,-6.40081627,6.61791528,0.31484820799999996,35,1206.0218000000023
Ithil_tobas_rodwen,0.3753658160651629,0.85975922727767,-7.64181817,5.35382124,0.4185316946365915,798,2858.4128999999957
Mirion_adar_Druadan,0.23383157178294572,1.146553675620301,-3.06039909,5.38446301,0.43159120248062016,129,2202.306500000006
Mirion_lalaith_neledh,1.0243888689075629,1.1678274285355028,-6.35179869,4.50454881,0.5208449340336134,119,1998.8989999999976
Rochirrim_lebdas_pethron,0.2597588066666667,0.5782337637444992,-1.63261102,1.91451153,0.38800167536231883,138,1615.6285999999964
acharn_lend_Mithrim,2.4140190522222222,2.3276084835691666,-2.26514845,9.53701062,0.5046941926851852,108,1469.9090999999971
achas_iar_gaur,0.06854626734567902,0.7222002166266618,-4.26361499,2.48508022,0.44976567796296296,162,2466.4253000000026
aduial_nur_luith,0.5112550545631068,0.8985348946039085,-1.84192211,2.9756288,0.5264841231067962,103,2830.316500000001
amath_gwador_helegnen,0.11552769492857143,1.9831302932685981,-7.01816672,6.43959308,0.42802400942857144,140,2464.0713000000032
amlug_loss_ang,-1.0529830090825687,7.821593878967099,-6.10670494,38.10271705,0.4060081762385321,109,2573.0492000000013
amon_imloth_luin,0.525407346302521,1.2305203408037406,-2.42171096,4.17405661,0.4673154768067227,119,1888.3146999999954
andrann_puig_fern,0.44206765767295597,1.5619200390542416,-1.80461174,9.30962831,0.5478001294968554,159,2213.267399999997
ang_cugu_harad,0.2718371903597122,0.916130508110517,-3.24960863,3.0908938,0.41881140438848924,139,2557.4712999999974
ang_neledh_aith,0.5167370424,1.0483418124196588,-0.88861713,4.61859601,0.37613862150000005,100,1115.1563999999998
angos_rusc_curunir,0.8446682731914893,1.1247495649129675,-1.78462392,3.79227204,0.3859586654609929,141,1945.537400000001
annon_adab_lossen,3.0512861638297877,1.772329181215582,-0.93236957,6.79811053,0.4225342412765957,47,1167.9063000000024
