object_id,mean_flux,std_flux,min_flux,max_flux,mean_flux_err,num_points,duration
Dornhoth_lavan_ank,0.8468063931092438,0.8652994243812007,-0.62219222,3.83982017,0.3954120140336134,119,2320.4527000000016
Druadan_romru_araf,0.11189702894433781,0.8154577555844031,-2.76500734,5.30486369,0.42630983259117083,521,2417.977200000001
Gwathuirim_mund_ram,0.2998023912427745,0.7214401518201448,-4.13812019,4.13461899,0.39892371151252404,1038,2677.0767999999953
Mirion_ingem_ank,1.236684105737705,0.8757449135410168,-2.2293166,4.1963844,0.45180297606557374,61,1090.0285999999978
Mithrim_haudh_pethron,1.1025984845544554,1.638779662529879,-1.59837588,5.57416482,0.5282919410891089,101,1280.221399999995
Mithrim_ira_fae,0.45092136273504274,0.9598998460610473,-2.68521652,3.78879522,0.4574503870940171,117,1288.0359000000026
Mithrim_pess_midh,0.81377643,2.054823107974745,-3.20366818,7.79085894,0.5528805530508475,116,2270.6686000000045
ablad_dam_roch,-0.019741767050359724,0.9954465476127613,-4.32989142,3.59504157,0.48846879,139,2530.3090999999986
adab_rach_pess,0.24470517096551722,1.2563061120551031,-3.4821641,4.43718486,0.5378419185517241,145,1930.5573999999979
aduial_gli_hast,0.3590261528313253,1.2925599121819757,-3.96788761,6.12664267,0.44471830759036146,166,2493.2122999999992
aeruil_cugu_rach,0.4150850264197531,1.4420098503634933,-3.43567791,8.6692449,0.4864599069135802,162,2538.610099999998
aglareb_panas_sammar,0.4871284837748345,1.2586462863493535,-1.55366356,5.14991529,0.5051604090066225,151,1652.3753999999972
ah_gorn_ruith,-0.9222402998101267,1.7239393772582317,-5.15257769,2.54419895,0.46875476943037975,158,2316.4098999999987
ah_magol_thor,-0.4543207042038217,1.6270460781183962,-6.6931579,3.99430596,0.5981246491719745,157,2680.796900000001
ah_sirion_perian,0.40423772661290325,1.34780421857512,-2.31283043,10.15709206,0.4571475331182796,186,2275.4600999999966
alag_haradrim_celair,0.2497210694736842,0.7879938547731913,-2.03621319,3.61351762,0.41286485748538015,171,2462.2718999999997
alagos_tinnu_sammar,0.2278458587431694,0.8491312132149615,-2.75859449,2.5334329,0.4405493197267759,183,2284.057399999998
amlug_raegdan_heledh,-0.20879748056962025,1.9472750218853647,-5.00941087,4.79327026,0.464666475,158,2947.7197000000015
amon_corf_Druadan,0.15336850910614525,0.9238780970705335,-2.88627877,3.48352908,0.49097246675977657,179,3127.3968000000023
ang_midh_hu,1.2771520935135137,2.076047994216754,-1.464888,4.85420973,0.37239942324324327,37,1354.2170000000042
aphadrim_braig_lin,0.4464459021487603,1.8053968219273206,-1.93544899,14.84891081,0.41657318,121,1599.510500000004
aras_lembas_bain,-0.45631207515384614,1.4060387372970946,-3.53287846,2.30632298,0.3790203066923077,130,2266.972800000003
archam_alag_rist,0.41015657658536586,1.468656951500473,-1.86521467,6.68790685,0.5243000781097561,164,1954.8131000000067
archam_tachol_pennas,0.47485466875000004,1.409833639942388,-10.80855321,3.15664212,0.45557087039473687,152,2970.1949000000022
barad_peredhel_minas,0.4006098065562914,1.0313336128731416,-7.45664359,3.03642601,0.4537395566225165,151,1972.9844000000012
bellas_baug_menel,0.3344134953333333,0.9741012834656363,-2.03133372,3.72801302,0.40574754160000004,150,2159.3824999999997
bregedur_ah_aeruil,-0.03593128156521739,1.2395182863848515,-3.42029209,3.49917279,0.4517487306086957,115,2365.4334000000017
