object_id,mean_flux,std_flux,min_flux,max_flux,mean_flux_err,num_points,duration
Dornhoth_inias_gond,1.1327408665909091,0.9851586716087896,-0.87524479,4.3714242,0.4751910558333333,132,2208.1948000000048
Druadan_galas_Eluwaith,1.147730577410072,1.4355790994616406,-2.1222097,11.00855148,0.46262256633093524,139,1947.2648999999947
Elrim_cair_amon,1.0946530243712573,0.7771195607310178,-1.78770032,3.25214944,0.4995571824550898,167,2587.8503999999957
Gwathuirim_hwiniol_celon,0.33349711994764397,1.0852998505842815,-1.9994507,5.36044501,0.4312431113612566,191,2265.9179000000004
Ithil_minas_elvellon,0.6789137229357799,1.8131539559007135,-2.95900357,6.06812961,0.5585185639449541,109,1602.6667000000016
Rochirrim_haeron_cenedril,-0.039003010536723164,0.7497428451410225,-4.42272022,4.36109312,0.42257417954802257,708,3037.1183999999994
Sindarin_lam_dunedhel,0.8842868362999999,0.8345486535784518,-1.14477927,3.67594471,0.4746869827,100,2254.279199999997
adab_drafn_amloth,0.4511411137333333,1.3822747415555328,-3.69674308,6.54608654,0.45067796782894737,150,2294.2131999999983
adan_rom_alae,-2.054741488387097,8.803292541576868,-17.91575919,11.89484327,0.42060040296774187,155,1643.476499999997
aear_glass_morn,0.45142262042424247,1.4193764268782185,-2.18190591,8.22390675,0.4645601273939394,165,1972.6910999999964
aear_lunt_nana,0.41236466522522525,0.9796842589976623,-3.47265969,5.38222684,0.40380441477477474,111,2223.2511000000013
aerlinn_Elrim_alph,1.0093100318562875,2.885808633781351,-1.92282957,14.46253489,0.49189492627218934,167,2028.4758000000002
aes_hub_law,0.6000605132,2.1270452266356297,-2.63876721,13.77540936,0.45173488761363634,175,1975.0305000000008
aglareb_thangail_nana,0.46353236727941177,1.00593502271554,-2.47523275,3.50433392,0.4551248188235294,136,2320.9855000000025
agor_yll_tachol,0.37449196577639754,0.835048728939521,-3.41555578,2.51750625,0.4638637248447205,161,2037.6492999999973
